Issue Date;Invoice;Boarding Location;Seller;PO;Operation;Customer;CNPJ/CPF;Product;Code;Qty;Tax (IPI);Net Unit Value.;Gross Unit Value.;Total without tax;Total with tax;Freight;Discount Amount;Status;Delivery Date;Notes;Cliente;Contrato
09/03/2026;1010;CURITIBA;Beatriz Sales;LIVMDIM2002356;RESALE;DIMAS COMERCIO DE VEICULOS IMPORTADOS LTDA;18.311.131/0001-55;" CARREGADOR VE LIVOLTEK CC MOTION COMPACT 30 KW; 400VAC;CABO 5M; 100 A; RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;20514,81;22515,00398;20514,81;22515,00398;;;Current;;;;
10/03/2026;1016;CURITIBA;Beatriz Sales;LIVMREN2502006;RESALE;RENAULT DO BRASIL LTDA.;00.913.443/0001-73;CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;3;9,75%;3743,46;4108,44735;11230,38;12325,34205;;;Current;;;RENAULT;41
10/03/2026;1016;CURITIBA;Beatriz Sales;LIVMREN2502006;RESALE;RENAULT DO BRASIL LTDA.;00.913.443/0001-73;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;3;9,75%;27334,85;29999,99788;82004,55;89999,99363;;;Current;;;RENAULT;41
10/03/2026;1017;CURITIBA;Mateus Armando;LIVDDRY0701145;RESALE;ACARTOCENTER CONSTRUCAO A SECO LTDA;05.383.915/0001-47; INVERSOR TRIFASICO 380V ON-GRID GT3-37K5Q AFCI;GT3-37K5Q1R11002;2;9,75%;6651,48;7299,9993;13302,96;14599,9986;;;Current;;;;
10/03/2026;1017;CURITIBA;Mateus Armando;LIVDDRY0701145;RESALE;ACARTOCENTER CONSTRUCAO A SECO LTDA;05.383.915/0001-47;MEDIDOR DE ENERGIA  (CONTADOR DE ELETRICIDADE)  TRIFASICO, DIGITAL, LHE34DRR11001;LHE34DRR11001;2;9,75%;318,91;350,003725;637,82;700,00745;;;Current;;;;
11/03/2026;1018;CURITIBA;Anna Julia;LIVMEMO0701137;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 30 KW; 400VAC;CABO 5M; 100 A;  RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;25968,11;28500,00073;25968,11;28500,00073;;;Current;;;;
11/03/2026;1019;CURITIBA;Anna Julia;LIVMEMO0701138;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 30 KW; 400VAC;CABO 5M; 100 A;  RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;25968,11;28500,00073;25968,11;28500,00073;;;Current;;;;
11/03/2026;1020;CURITIBA;Anna Julia;LIVMEMO0701139;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 30 KW; 400VAC;CABO 5M; 100 A;  RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;25968,11;28500,00073;25968,11;28500,00073;;;Current;;;;
11/03/2026;1021;CURITIBA;Anna Julia;LIVMEMO0701140;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 30 KW; 400VAC;CABO 5M; 100 A;  RFID; ETHERNET; 4G; CABO 1XCCS2";C03010E1EAFDR11003;1;9,75%;25968,11;28500,00073;25968,11;28500,00073;;;Current;;;;
11/03/2026;1022;CURITIBA;Beatriz Sales;LIVMDIM0701144;RESALE;DIMAS GWM COMERCIO DE AUTOMOVEIS IMPORTADOS LTDA;48.785.806/0001-69; CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;77704,78;85280,99605;77704,78;85280,99605;;;Current;;;GWN;1345715387
11/03/2026;1023;CURITIBA;Anna Julia;LIVMPOW0203363;RESALE;POWERUP ENERGIA E PROJETOS LTDA;42.773.527/0001-07;MODULO DE COMUNICACAO WIFI (525010021005);5,2501E+11;4;15,00%;86,9575;100,001125;347,83;400,0045;;;Current;;;;
11/03/2026;1023;CURITIBA;Anna Julia;LIVMPOW0203363;RESALE;POWERUP ENERGIA E PROJETOS LTDA;42.773.527/0001-07;ANTENA PARA MODULO DE COMUNICACAO WIFI (2140104000);2140104000;4;6,50%;93,8975;100,0008375;375,59;400,00335;;;Current;;;;
11/03/2026;1025;CURITIBA;Samir Sarquis;LIVEMER1202836;RESALE;MERCANTIL LEON SRL;-;INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;5;0,00%;1484,856;1484,856;7424,28;7424,28;;;Current;;;;
16/03/2026;1045;CURITIBA;Beatriz Sales;LIVMEUR0701152;RESALE;EURO RP VEICULOS E PECAS LTDA;61.620.678/0001-61;CARREGADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;15;9,75%;1913,44;2100,0004;28701,6;31500,006;;;Current;;;;
16/03/2026;1046;CURITIBA;Kariny Maciel;LIVMMUL0203701;RESALE;MULT CONSTRUCOES LTDA;07.327.062/0001-51; CARREGADOR VEICULAR CC 60KW M0601000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M0601000E2EYR11001;1;5,00%;66666,67;70000,0035;66666,67;70000,0035;;;Current;;;;
16/03/2026;1046;CURITIBA;Kariny Maciel;LIVMMUL0203701;RESALE;MULT CONSTRUCOES LTDA;07.327.062/0001-51; CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;63781,32;69999,9987;63781,32;69999,9987;;;Current;;;;
16/03/2026;1047;CURITIBA;Anna Julia;LIVMJ7S0701143;RESALE;J7 SOLAR ENERGY LTDA;33.333.398/0001-37; CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;2;9,75%;61047,84;67000,0044;122095,68;134000,0088;;;Current;;;;
18/03/2026;1055;CURITIBA;Mateus Armando;LIVDLEF0701163;RESALE;L E F COMERCIO  PROJETOS E CONSULTORIA LTDA;11.945.569/0001-46;INVERSOR ON-GRID MONOFASICO GT1-5KD2 220V AFCI;GT1-5KD2R11008;14;9,75%;1275,63;1400,003925;17858,82;19600,05495;;;Current;;;;
18/03/2026;1055;CURITIBA;Mateus Armando;LIVDLEF0701163;RESALE;L E F COMERCIO  PROJETOS E CONSULTORIA LTDA;11.945.569/0001-46;INVERSORES PARA SISTEMAS FOTOVOLTAICOS GT1-6KD2R11008;GT1-6KD2R11008;5;9,75%;1448,75;1590,003125;7243,75;7950,015625;;;Current;;;;
18/03/2026;1055;CURITIBA;Mateus Armando;LIVDLEF0701163;RESALE;L E F COMERCIO  PROJETOS E CONSULTORIA LTDA;11.945.569/0001-46;INVERSOR ON-GRID MONOFASICO GT1-7K5T2R11002 (GT1-7K5T2R11002);GT1-7K5T2R11002;4;9,75%;1813,21;1989,997975;7252,84;7959,9919;;;Current;;;;
18/03/2026;1055;CURITIBA;Mateus Armando;LIVDLEF0701163;RESALE;L E F COMERCIO  PROJETOS E CONSULTORIA LTDA;11.945.569/0001-46;INVERSORES PARA SISTEMAS FOTOVOLTAICOS ON-GRID GT1 -10KT2R11004;GT1-10KT2R11004;3;9,75%;2268,79;2489,997025;6806,37;7469,991075;;;Current;;;;
23/03/2026;1081;CURITIBA;Anna Julia;LIVMYEL0701147;RESALE;YELLOT MOB LTDA;48.250.135/0001-31; CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;53302,96;58499,9986;53302,96;58499,9986;;;Current;;;;
23/03/2026;1082;CURITIBA;Beatriz Sales;LIVMENZ0403327;RESALE;ENZO SELECT MOTORS LTDA;63.919.390/0001-18;CARREGADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;6;9,75%;2277,9;2499,99525;13667,4;14999,9715;;;Current;;;;
25/03/2026;1089;CURITIBA;Wilton Moura;LIVPBRU0701162;RESALE;ZETA ENGENHARIA LTDA;24.938.200/0001-58;"CARREGADOR VE LIVOLTEK CC MOTION COMPACT 60 KW; 400VAC;CABO 5M; 200 A; RFID; ETHERNET; 4G; CABO 2XCCS2";C06010E2EAFGR11003;1;0,00%;67000;67000;67000;67000;;;Current;;;;
26/03/2026;1091;CURITIBA;Beatriz Sales;LIVMREN2502006;RESALE;RENAULT DO BRASIL LTDA;00.913.443/0001-73;CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;3;9,75%;3735,763333;4100,000258;11207,29;12300,00077;;;Current;;;RENAULT;41
26/03/2026;1091;CURITIBA;Beatriz Sales;LIVMREN2502006;RESALE;RENAULT DO BRASIL LTDA;00.913.443/0001-73;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;3;9,75%;27334,86;30000,00885;82004,58;90000,02655;;;Current;;;RENAULT;41
26/03/2026;1092;CURITIBA;Anna Julia;LIVMFUN0701174;RESALE;FUNDO MUNICIPAL DE SAUDE DE QUILOMBO;13.886.006/0001-50;CARREGADOR DE ACUMULADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 2,POTENCIA, 22.000W;A0220400E11R11004;1;9,75%;4464,69;4899,997275;4464,69;4899,997275;;;Current;;;CINCATARINA;1341791396
27/03/2026;1095;CURITIBA;Kariny Maciel;LIVMEDG0701187;RESALE;EDGAR TAVARES DE MELO DE SA PEREIRA;010.579.064-84; CARREGADOR VEICULAR CC 120KW M1201000E2EY CCS2+CCS2 RFID-ETHERNET-4G;M1201000E2EYR11001;1;9,75%;67425,97;74000,00208;67425,97;74000,00208;;;Current;;;;
30/03/2026;1102;CURITIBA;Anna Julia;LIVMZUU0701178;RESALE;ZUUZ - MOBILIDADE ELETRICA LTDA;44.040.465/0001-41;CARREGADOR (CA) INTELIGENTE PARA VEICULOS ELETRICOS, TIPO 1 E TIPO 2, 7.300W,230VAC, 50/60HZ, IP54;A0070230E11R11302;10;9,75%;1731,21;1900,002975;17312,1;19000,02975;;;Current;;;;
30/03/2026;1103;CURITIBA;Anna Julia;LIVDOIW925058;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;1;9,75%;29742,92;32642,8547;29742,92;32642,8547;;;Current;;;;
30/03/2026;1104;CURITIBA;Anna Julia;LIVDOIW925059;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;1;9,75%;29742,92;32642,8547;29742,92;32642,8547;;;Current;;;;
30/03/2026;1105;CURITIBA;Anna Julia;LIVDOIW925061;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;1;9,75%;29742,92;32642,8547;29742,92;32642,8547;;;Current;;;;
30/03/2026;1106;CURITIBA;Anna Julia;LIVDOIW925062;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;1;9,75%;59811,25;65642,84688;59811,25;65642,84688;;;Current;;;;
30/03/2026;1107;CURITIBA;Anna Julia;LIVDOIW925060;RESALE;EMOB SOLUCOES DE CARREGAMENTO INTELIGENTES LTDA;48.402.302/0001-12;D0301000E21 - CARREGADOR VEICULAR CC, POTENCIA NOMINAL DE 30KW, DIMENSOES 450 * 145 * 680 MM;D0300380E1EYW11001;2;9,75%;29742,92;32642,8547;59485,84;65285,7094;;;Current;;;;
04/03/2026;3319;FORTALEZA;Leonardo Chen;-;RESALE;VOLTAJE LATIN;-;INVERSOR TRIFASICO 220V ON-GRID GT3-15KTL1R12002 AFCI;9140263300;96;0,00%;4254,343125;4254,343125;408416,94;413246,73;4829,79;;Current;;;;
04/03/2026;3320;FORTALEZA;Leonardo Chen;-;RESALE;VOLTAJE LATIN;-;INVERSOR TRIFASICO 220V ON-GRID GT-20KTL1R12002 AFCI;9140263301;58;0,00%;4591,653793;4591,653793;266315,92;269233,92;2918;;Current;;;;
04/03/2026;3321;FORTALEZA;Leonardo Chen;-;RESALE;VOLTAJE LATIN;-; INVERSOR TRIFASICO 220V ON-GRID GT3-25KQL1R12002 AFCI;9140263302;44;0,00%;4918,073182;4918,073182;216395,22;218812,43;2417,21;;Current;;;;
16/03/2026;3443;FORTALEZA;Samir Sarquis;-;RESALE;MERCANTIL LEON SRL;-;CAIXA DE ALUMINIO FUNDIDO PARA ALOCACAO DE BATERIAS DE LITIO PARA USO EM INVERSORES FOTOVOLTAICOS;AC1-AIOR11001;5;0,00%;316,92;316,92;1584,6;1584,6;;;Current;;;;
05/03/2026;177;MANAUS;Kelly Li;LIVDJOI0602067;RESALE;JOINING COMERCIO ELETRO-ELETRICOS LTDA;03.317.342/0001-28; INVERSOR TRIFASICO 220V ON-GRID GT3-15KTL1 AFCI;GT3-15KTL1R11002;20;9,75%;2734,4;3001,004;54688;60020,08;;;Current;;;;
05/03/2026;177;MANAUS;Kelly Li;LIVDJOI0602067;RESALE;JOINING COMERCIO ELETRO-ELETRICOS LTDA;03.317.342/0001-28;INVERSOR TRIFASICO 220V ON-GRID GT3-20KTL1 AFCI;GT3-20KTL1R11002;10;9,75%;3126,2;3431,0045;31262;34310,045;;;Current;;;;
09/03/2026;178;MANAUS;Wilton Moura;LIVPL.C0701141;SALE;L C MACEDO SOLUCOES IMPORTACAO E EXPORTACAO;47.100.550/0002-27;KIT FOTOVOLTAICO 9,8KWP-4;9140274580;1;0,00%;11587,2;11587,2;11587,2;11587,2;;;Current;;;;
23/03/2026;183;MANAUS;Wilton Moura;LIVPPAL0701148;SALE;PALHETA ENGENHARIA LTDA;59.457.287/0001-26;KIT FOTOVOLTAICO 12,6KWP;9140274582;1;0,00%;14797,6;14797,6;14797,6;14797,6;;;Current;;;;
23/03/2026;184;MANAUS;Wilton Moura;LIVPPAL0701167;SALE;PALHETA ENGENHARIA LTDA;59.457.287/0001-26;KIT FOTOVOLTAICO 9,8KWP-5;9140274581;1;0,00%;11587,2;11587,2;11587,2;11587,2;;;Current;;;;
27/03/2026;185;MANAUS;Wilton Moura;LIVPFRI0701176;SALE;FRIOTRANS COMERCIO E TRANSPORTES DE CARGAS LTDA;07.552.901/0006-40;KIT FOTOVOLTAICO 9,8KWP-6;9140274585;1;0,00%;11640,4;11640,4;11640,4;11640,4;;;Current;;;;
27/03/2026;186;MANAUS;Wilton Moura;LIVPJOS0701175;SALE;JOSE RICARDO VASCONCELOS DA SILVA;299.859.002-00;KIT FOTOVOLTAICO 11,2KWP;9140274584;1;0,00%;14359,16;14359,16;14359,16;14359,16;;;Current;;;;
30/03/2026;188;MANAUS;Wilton Moura;LIVPFRA0701149;SALE;FRANCISCO DE ASSIS NORONHA DE OLIVEIRA;566.034.792-49;KIT FOTOVOLTAICO 14KWP;9140274583;1;0,00%;16383,2;16383,2;16383,2;16383,2;;;Current;;;;
05/03/2026;261;MANAUS;Kelly Li;LIVDJOI0902160;SALE;JOINING COMERCIO ELETRO ELETRICOS LTDA;03.317.342/0001-28;INVERSOR ON-GRID MONOFASICO 4kW 220 V INVERSOR ON-GRID MONOFASICO 4kW 220V;105603;100;0,00%;838,3;838,3;83830;83830;;;Current;;;;
05/03/2026;261;MANAUS;Kelly Li;LIVDJOI0902160;SALE;JOINING COMERCIO ELETRO ELETRICOS LTDA;03.317.342/0001-28; INVERSOR ON-GRID MONOFASICO 6kW 220V 2 MPPT GT1-6KD2R11008;104938;150;0,00%;950,93;950,93;142639,5;142639,5;;;Current;;;;
05/03/2026;261;MANAUS;Kelly Li;LIVDJOI0902160;SALE;JOINING COMERCIO ELETRO ELETRICOS LTDA;03.317.342/0001-28;INVERSOR ON-GRID MONOFASICO 10KW 220V 3MPPT GT1-10KT2R11004;105396;100;0,00%;1583,36;1583,36;158336;158336;;;Current;;;;
09/03/2026;262;MANAUS;Leonardo Dib;LIVDFOR2402197;SALE;FORTLEV ENERGIA SOLAR LTDA;32.270.838/0006-04; INVERSOR ON-GRID TRIFASICO 15kW 380V 2 MPPT GT3-15KD1R11008;105649;10;0,00%;2541;2541;25410;25410;;;Current;;;;
09/03/2026;262;MANAUS;Leonardo Dib;LIVDFOR2402197;SALE;FORTLEV ENERGIA SOLAR LTDA;32.270.838/0006-04; INVERSOR ON-GRID TRIFASICO 20kW 380V 2 MPPT GT3-20KD1R11008;104926;10;0,00%;2780;2780;27800;27800;;;Current;;;;
09/03/2026;262;MANAUS;Leonardo Dib;LIVDFOR2402197;SALE;FORTLEV ENERGIA SOLAR LTDA;32.270.838/0006-04;INVERSOR ON-GRID TRIFASICO 25kW 380V 2 MPPT GT3-25KD1R11008;105652;20;0,00%;2780;2780;55600;55600;;;Current;;;;
09/03/2026;262;MANAUS;Leonardo Dib;LIVDFOR2402197;SALE;FORTLEV ENERGIA SOLAR LTDA;32.270.838/0006-04; INVERSOR ON-GRID MONOFASICO 10KW 220V 3MPPT GT1-10KT2R11004;105396;50;0,00%;2341;2341;117050;117050;;;Current;;;;
09/03/2026;262;MANAUS;Leonardo Dib;LIVDFOR2402197;SALE;FORTLEV ENERGIA SOLAR LTDA;32.270.838/0006-04; INVERSOR ON-GRID MONOFASICO 7,5KW 220V 3MPPT GT1-7K5T2R11002;105420;50;0,00%;1627;1627;81350;81350;;;Current;;;;
09/03/2026;262;MANAUS;Leonardo Dib;LIVDFOR2402197;SALE;FORTLEV ENERGIA SOLAR LTDA;32.270.838/0006-04; INVERSOR ON-GRID MONOFASICO 6kW 220V 2 MPPT GT1-6KD2R11008;104938;50;0,00%;1543,5;1543,5;77175;77175;;;Current;;;;
09/03/2026;262;MANAUS;Leonardo Dib;LIVDFOR2402197;SALE;FORTLEV ENERGIA SOLAR LTDA;32.270.838/0006-04; INVERSOR ON-GRID MONOFASICO 5kW 220V 2 MPPT GT1-5KD2R11008;104937;50;0,00%;1512;1512;75600;75600;;;Current;;;;
12/03/2026;263;MANAUS;Marcelo Leite;LIVDSOL0701143;SALE;Solar Life Energy LTDA;00.823.358/0001-14;INVERSOR ON-GRID TRIFASICO 25kW 380V 2 MPPT GT3-25KD1R11008;105652;4;0,00%;4167;4167;16668;16668;;;Current;;;;
27/03/2026;271;MANAUS;Marcelo Leite;LIVDE2S0701150;SALE;E2S IMPORTADORA E EXPORTADORA;13.329.758/0001-10; INVERSOR ON-GRID MONOFASICO 7,5KW 220V 3MPPT GT1-7K5T2R11002;105420;3;0,00%;2300;2300;6900;6900;;;Current;;;;
27/03/2026;271;MANAUS;Marcelo Leite;LIVDE2S0701150;SALE;E2S IMPORTADORA E EXPORTADORA;13.329.758/0001-10; INVERSOR ON-GRID TRIFASICO 20kW 380V 2 MPPT GT3-20KD1R11008;104926;3;0,00%;3800;3800;11400;11400;;;Current;;;;
27/03/2026;272;MANAUS;Leonardo Dib;LIVDFOR0701155;SALE;Fortlev Energia Solar Ltda;32.270.838/0002-72; INVERSOR ON-GRID MONOFASICO 5kW 220V 2 MPPT GT1-5KD2R11008;104937;50;0,00%;1512;1512;75600;75600;;;Current;;;;
27/03/2026;272;MANAUS;Leonardo Dib;LIVDFOR0701155;SALE;Fortlev Energia Solar Ltda;32.270.838/0002-72; INVERSOR ON-GRID MONOFASICO 6kW 220V 2 MPPT GT1-6KD2R11008;104938;50;0,00%;1543,5;1543,5;77175;77175;;;Current;;;;
27/03/2026;272;MANAUS;Leonardo Dib;LIVDFOR0701155;SALE;Fortlev Energia Solar Ltda;32.270.838/0002-72; INVERSOR ON-GRID MONOFASICO 7,5KW 220V 3MPPT GT1-7K5T2R11002;105420;50;0,00%;1627;1627;81350;81350;;;Current;;;;
27/03/2026;272;MANAUS;Leonardo Dib;LIVDFOR0701155;SALE;Fortlev Energia Solar Ltda;32.270.838/0002-72;INVERSOR ON-GRID MONOFASICO 10KW 220V 3MPPT GT1-10KT2R11004;105396;50;0,00%;2341;2341;117050;117050;;;Current;;;;
27/03/2026;272;MANAUS;Leonardo Dib;LIVDFOR0701155;SALE;Fortlev Energia Solar Ltda;32.270.838/0002-72; INVERSOR ON-GRID TRIFASICO 15kW 380V 2 MPPT GT3-15KD1R11008;105649;10;0,00%;2541;2541;25410;25410;;;Current;;;;
27/03/2026;272;MANAUS;Leonardo Dib;LIVDFOR0701155;SALE;Fortlev Energia Solar Ltda;32.270.838/0002-72; INVERSOR ON-GRID TRIFASICO 20kW 380V 2 MPPT GT3-20KD1R11008;104926;10;0,00%;2780;2780;27800;27800;;;Current;;;;
27/03/2026;272;MANAUS;Leonardo Dib;LIVDFOR0701155;SALE;Fortlev Energia Solar Ltda;32.270.838/0002-72;INVERSOR ON-GRID TRIFASICO 25kW 380V 2 MPPT GT3-25KD1R11008;105652;20;0,00%;2880;2880;57600;57600;;;Current;;;;
30/03/2026;274;MANAUS;Marcelo Leite;LIVDOIW0701177;SALE;OIW INDUSTRIA ELETRONICA S A ;07.212.549/0001-99;INVERSOR ON-GRID TRIFASICO 25kW 380V 2 MPPT GT3-25KD1R11008;105652;4;0,00%;4167;4167;16668;16668;;;Current;;;;
31/03/2026;275;MANAUS;Mateus Armando;LIVDMAX1902296;SALE;MAXSUL DISTRIBUIDORA DE COMBUSTIVEIS LTDA;00.326.969/0001-57; INVERSOR ON-GRID MONOFASICO 5kW 220V 2 MPPT GT1-5KD2R11008;104937;70;0,00%;1350;1350;94500;94500;;;Current;;;;
31/03/2026;275;MANAUS;Mateus Armando;LIVDMAX1902296;SALE;MAXSUL DISTRIBUIDORA DE COMBUSTIVEIS LTDA;00.326.969/0001-57; INVERSOR ON-GRID MONOFASICO 7,5KW 220V 3MPPT GT1-7K5T2R11002;105420;50;0,00%;1890;1890;94500;94500;;;Current;;;;
31/03/2026;275;MANAUS;Mateus Armando;LIVDMAX1902296;SALE;MAXSUL DISTRIBUIDORA DE COMBUSTIVEIS LTDA;00.326.969/0001-57;INVERSOR ON-GRID MONOFASICO 10KW 220V 3MPPT GT1-10KT2R11004;105396;35;0,00%;2290;2290;80150;80150;;;Current;;;;
31/03/2026;275;MANAUS;Mateus Armando;LIVDMAX1902296;SALE;MAXSUL DISTRIBUIDORA DE COMBUSTIVEIS LTDA;00.326.969/0001-57; INVERSOR ON-GRID TRIFASICO 15kW 380V 2 MPPT GT3-15KD1R11008;105649;12;0,00%;3500;3500;42000;42000;;;Current;;;;
31/03/2026;275;MANAUS;Mateus Armando;LIVDMAX1902296;SALE;MAXSUL DISTRIBUIDORA DE COMBUSTIVEIS LTDA;00.326.969/0001-57;INVERSOR ON-GRID TRIFASICO 25kW 380V 2 MPPT GT3-25KD1R11008;105652;10;0,00%;3900;3900;39000;39000;;;Current;;;;
02/03/2026;8497;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;1;9,75%;1428,3918;1567,660001;1428,39;1567,66;;;Current;;;;
02/03/2026;8498;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;1;9,75%;1428,3918;1567,660001;1428,39;1567,66;;;Current;;;;
02/03/2026;8499;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;3;9,75%;1428,3918;1567,660001;4285,18;4702,99;;;Current;;;;
02/03/2026;8500;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;3;9,75%;1428,39;1567,658025;4285,17;4702,97;;;Current;;;;
02/03/2026;8501;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;2;9,75%;1428,3918;1567,660001;2856,78;3135,32;;;Current;;;;
02/03/2026;8501;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;INVERSOR 12VCC/220VCA 600W.;9191270829;1;9,75%;1078,4692;1183,619947;1078,47;1183,62;;;Current;;;;
02/03/2026;8502;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;BATERIA SOLAR 12MS234.;9120692014;4;9,75%;1428,39;1567,658025;5713,56;6270,63;;;Current;;;;
13/03/2026;8718;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;TORRE METALICA PARA 2 MODULOS FV (SIGFI);9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;;;;
13/03/2026;8718;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;;;;
13/03/2026;8719;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;TORRE METALICA PARA 2 MODULOS FV (SIGFI);9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;;;;
13/03/2026;8719;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;;;;
13/03/2026;8720;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;TORRE METALICA PARA 2 MODULOS FV (SIGFI);9120590570;1;0,00%;1134,64;1134,64;1134,64;1134,64;;;Current;;;;
13/03/2026;8720;FORTALEZA;Samir Sarquis;;RESALE;COELBA   COMPANHIA DE ELET  DO ESTADO DA BAHIA;15.139.629/0001-94;SIGFI 80 - SISTEMA DE GERACAO COM FONTES INTERMITENTES;9192219772;1;0,00%;18320,72;18320,72;18320,72;18320,72;;;Current;;;;
